id,name,mass_g,fall,year,latitude,longitude,class
15487,Merceditas,42900,Found,1884,-26.33333,-70.28333,"Iron, IIIAB"
18835,Pirthalla,1161,Fell,1884,29.58333,76,H6
24094,Tysnes Island,19860,Fell,1884,60,5.61667,H4
30374,Youndegin,3800000,Found,1884,-32.1,117.71667,"Iron, IAB-MG"
5321,Chandpur,1100,Fell,1885,27.28333,79.05,L6
12071,Jamestown,4000,Found,1885,46.61667,-98.5,"Iron, IVA"
14749,Lucky Hill,20500,Found,1885,17.9,-77.63333,"Iron, IIIAB"
15453,Mazapil,4000,Fell,1885,24.68333,-101.68333,"Iron, IAB-sLL"
18174,Pavlodar (pallasite),4500,Found,1885,51.16667,77.33333,"Pallasite, PMG-an"
18903,Puquios,6580,Found,1885,-27.15,-69.91667,"Iron, IID"
23872,Tanokami Mountain,174000,Found,1885,34.91667,135.96667,"Iron, IIIE"
2353,Assisi,2000,Fell,1886,43.03333,12.55,H5
5186,Cabin Creek,48500,Fell,1886,35.5,-93.5,"Iron, IIIAB"
12372,Kulnine,55300,Found,1886,-34.15,141.78333,L6
12390,Kyushu,45000,Fell,1886,32.03333,130.63333,L6
16902,Nammianthal,4500,Fell,1886,12.28333,79.2,H5
17933,Novo-Urei,1900,Fell,1886,54.81667,46,Ureilite
22369,Rafrüti,18200,Found,1886,47,7.83333,"Iron, ungrouped"
24025,Tonganoxie,11800,Found,1886,39.08333,-95.11667,"Iron, IIIAB"
470,Algoma,4100,Found,1887,44.65,-87.46667,"Iron, IAB-sHL"
5043,Bielokrynitschie,1900,Fell,1887,50.13333,27.16667,H4
5277,Carlton,81200,Found,1887,31.91667,-98.03333,"Iron, IAB-sLM"
5461,Crab Orchard,48500,Found,1887,35.83333,-84.91667,Mesosiderite-A1
11896,Holland's Store,12200,Found,1887,34.36667,-85.43333,"Iron, IIAB"
12029,Indian Valley,14100,Found,1887,36.93333,-80.5,"Iron, IIAB"
12032,Indio Rico,15000,Found,1887,-38.33333,-60.88333,H6
12274,Kendall County,21000,Found,1887,29.4,-98.5,"Iron, IAB-ung"
16750,Morristown,16300,Found,1887,36.2,-83.38333,Mesosiderite-A3
16779,Mount Joy,384000,Found,1887,39.78333,-77.21667,"Iron, IIAB"
17979,Ochansk,500000,Fell,1887,57.78333,55.26667,H4
18094,Pan de Azucar,19500,Found,1887,-26.5,-69.5,"Iron, IAB complex"
18830,Pipe Creek,13600,Found,1887,29.68333,-98.91667,H6
23122,San Emigdio,36000,Found,1887,36,-119,H4
23597,Silver Crown,11600,Found,1887,41.23333,-104.98333,"Iron, IAB-MG"
24203,Waldron Ridge,13600,Found,1887,36.63333,-83.83333,"Iron, IAB complex"
5003,Bella Roca,33000,Found,1888,24.9,-105.4,"Iron, IIIAB"
5057,Bischtübe,48250,Found,1888,51.95,62.2,"Iron, IAB-sLL"
5458,Cowra,5560,Found,1888,-33.85,148.68333,"Iron, ungrouped"
10013,Eli Elwah,15200,Found,1888,-34.5,144.71667,L6
11817,Haniet-el-Beguel,2000,Found,1888,32.48333,4.4,"Iron, IAB complex"
12402,La Primitiva,27400,Found,1888,-19.91667,-69.81667,"Iron, IIG"
14680,Lonaconing,1400,Found,1888,39.41667,-79.15,"Iron, IAB-sHL"
16693,Minas Gerais,1224,Found,1888,-18.5,-44,L6
18833,Pirapora,6175,Found,1888,-17.3,-45,"Iron, IIAB"
23086,St. Genevieve County,244500,Found,1888,37.96667,-90.31667,"Iron, IIIF"
23979,Thurlow,5500,Found,1888,44.75,-77.58333,"Iron, IIIAB"
24235,Welland,8200,Found,1888,43.01667,-79.21667,"Iron, IIIAB"
2317,Apoala,85000,Found,1889,17.7,-97,"Iron, IIIAB"
6697,Dexter,1724,Found,1889,33.81667,-97,"Iron, IIIAB"
10044,Ergheo,20000,Fell,1889,1.16667,44.16667,L5
10915,Gilgoin,147000,Found,1889,-30.38333,147.2,H5
11907,Hopper,1800,Found,1889,36.55,-79.78333,"Iron, IIIAB"
12048,Iron River,1420,Found,1889,46.07944,-88.55972,"Iron, IVA"
12078,Jelica,34000,Fell,1889,43.83333,20.44167,LL6
12280,Kenton County,194000,Found,1889,38.81667,-84.6,"Iron, IIIAB"
14755,Lundsgård,11000,Fell,1889,56.21667,13.03333,L6
16634,Mighei,8000,Fell,1889,48.06667,30.96667,CM2
16710,Moctezuma,1700,Found,1889,29.8,-109.66667,"Iron, IAB-sLL"
24040,Travis County (a),175400,Found,1889,30.3,-97.7,H5
24041,Travis County (b),5900,Found,1889,30.55556,-97.95278,H4
4898,Augustinovka,400000,Found,1890,48.06667,35.08333,"Iron, IIIAB"
5077,Blue Tier,1400,Found,1890,-41.18333,148.03333,Iron
5139,Bridgewater,13600,Found,1890,35.71667,-81.86667,"Iron, IID"
5403,Collescipoli,5000,Fell,1890,42.53333,12.61667,H5
10074,Farmington,89400,Fell,1890,39.75,-97.03333,L5
10119,Forest City,152000,Fell,1890,43.25,-93.66667,H5
10173,Franceville,18800,Found,1890,38.81667,-104.61667,"Iron, IIIAB"
11852,Hassi-Jekna,1250,Fell,1890,28.95,0.81667,"Iron, IAB-sHL"
12087,Jianshi,600000,Fell,1890,30.80833,109.5,"Iron, IIIAB"
16703,Misshof,5800,Fell,1890,56.66667,23,H5
16746,Morland,295000,Found,1890,39.33333,-100.06667,H6
16894,Nagy-Vázsony,2000,Found,1890,46.98333,17.7,"Iron, IAB-sLL"
22794,Sacramento Mountains,237200,Found,1890,32.91667,-104.66667,"Iron, IIIAB"
23087,St. Germain-du-Pinel,4000,Fell,1890,48.01667,-1.15,H6
23536,Shirahagi,22700,Found,1890,36.7,137.36667,"Iron, IVA"
23744,Summit,1000,Found,1890,34.2,-86.48333,"Iron, IIAB"
24182,Villedieu,14000,Found,1890,47.91667,4.35,H4
24248,Western Arkansas,1750,Found,1890,35,-94,"Iron, IVA"
4924,Bald Eagle,3200,Found,1891,41.28333,-77.05,"Iron, IIIAB"
5257,Canyon Diablo,30000000,Found,1891,35.05,-111.03333,"Iron, IAB-MG"
10165,Forsyth County,22700,Found,1891,36.1,-80.2,"Iron, IIAB"
11440,Guêa,1915,Fell,1891,43.76667,20.23333,Stone-uncl
12027,Indarch,27000,Fell,1891,39.75,46.66667,EH4
12318,Kingston,12900,Found,1891,32.9,-107.73333,"Iron, ungrouped"
14694,Long Island,564000,Found,1891,39.93333,-99.6,L6
23903,Ternera,1980,Found,1891,-27.33333,-69.8,"Iron, IVB"
24034,Toubil River,22000,Found,1891,55.88333,89.1,"Iron, IIIAB"
4931,Ballinoo,42200,Found,1892,-27.7,115.76667,"Iron, IIC"
4936,Bansur,15000,Fell,1892,27.7,76.33333,L6
4974,Bath,21000,Fell,1892,45.41667,-98.31667,H4
5388,Cobija,6530,Found,1892,-22.56667,-70.25,H6
6620,Dayton,26300,Found,1892,39.75,-84.16667,"Iron, IAB-sLH"
11439,Guareña,39000,Fell,1892,38.73333,-6.01667,H6
16734,Moonbi,13200,Found,1892,-30.91667,151.28333,"Iron, IIIF"
16748,Morradal,2750,Found,1892,62,7.66667,"Iron, ungrouped"
22644,Roebourne,86860,Found,1892,-22.33333,118,"Iron, IIIAB"
23174,Saotome,10880,Found,1892,36.5,137,"Iron, IVA"
4986,Beaver Creek,14000,Fell,1893,51.16667,-117.33333,H5
7794,El Capitan,27500,Found,1893,33.5,-105.5,"Iron, IIIAB"
12267,Kaufman,23000,Found,1893,32.58333,-96.41667,L5
18032,Oroville,24500,Found,1893,39.68333,-121.63333,"Iron, IIIAB"
18796,Persimmon Creek,5000,Found,1893,35.05,-84.23333,"Iron, IAB-sLM"
18850,Plymouth,14000,Found,1893,41.33333,-86.31667,"Iron, IIIAB"
18882,Prairie Dog Creek,2900,Found,1893,39.63333,-100.5,H3.7
23675,South Bend,2500,Found,1893,41.65,-86.21667,"Pallasite, PMG"
30380,Zabrodje,3000,Fell,1893,55.18333,27.91667,L6
2333,Arlington,8940,Found,1894,44.6,-94.1,"Iron, IIE-an"
5111,Bori,8600,Fell,1894,21.95,78.03333,L6
5254,Canton,7030,Found,1894,34.2,-84.48333,"Iron, IIIAB"
10107,Fisher,17600,Fell,1894,47.81667,-96.85,L6
11885,Hildreth,3060,Found,1894,40.33333,-99.03333,L5
12083,Jerome (Kansas),29600,Found,1894,38.76667,-100.73333,L4
16946,Ness County (1894),82000,Found,1894,38.5,-99.6,L6
23116,Sam's Valley,6920,Found,1894,42.53333,-122.875,"Iron, IIIAB"
23190,Savtschenskoje,2500,Fell,1894,47.21667,29.86667,LL4
2290,Ambapur Nagla,6400,Fell,1895,27.66667,78.25,H5
5060,Bishunpur,1039,Fell,1895,25.38333,82.6,LL3.15
16893,Nagy-Borové,6100,Fell,1895,49.16667,19.5,L5
16987,Nocoleche,20000,Found,1895,-29.86667,144.21667,"Iron, IC-an"
17973,Oakley (stone),27700,Found,1895,38.95,-101.01667,H6
18035,Oscuro Mountains,3600,Found,1895,33.63333,-106.38333,"Iron, IAB-MG"
22552,Reed City,20000,Found,1895,43.86667,-85.51667,"Iron, ungrouped"
22640,Rockhampton,1641,Fell,1895,-23.38333,150.51667,Stone-uncl
2332,Arispe,683000,Found,1896,30.33333,-109.98333,"Iron, IC"
5100,Bolivia,21250,Found,1896,0,0,"Iron, IAB-MG"
5456,Covert,61000,Found,1896,39.2,-98.78333,H5
12772,Lesves,2000,Fell,1896,50.36667,4.73333,L6
14705,Loreto,94800,Found,1896,26.01667,-111.36667,"Iron, IIIAB"
14751,Luis Lopez,7000,Found,1896,34,-106.96667,"Iron, IIIAB"
22765,Rosario,2700,Found,1896,14.6,-88.68333,"Iron, IAB-MG"
10851,Gambat,6400,Fell,1897,27.35,68.53333,L6
12456,Lancon,7000,Fell,1897,43.75,5.11667,H6
14709,Los Reyes,19500,Found,1897,19.26667,-97.28333,"Iron, IIIAB"
16872,Mungindi,51300,Found,1897,-28.93333,148.95,"Iron, IAB-sLM"
23117,San Angelo,88000,Found,1897,31.41667,-100.35,"Iron, IIIAB"
30396,Zavid,95000,Fell,1897,44.4,19.11667,L6
2283,Alt Bela,4000,Found,1898,49.76667,18.25,"Iron, IID"
2295,Andover,3200,Fell,1898,44.61667,-70.75,L6
2335,Armanty,28000000,Found,1898,47,88,"Iron, IIIE"
5016,Bendock,27000,Found,1898,-37.15,148.91667,Pallasite
5304,Cedartown,11300,Found,1898,34.01667,-85.26667,"Iron, IIAB"
12046,Iredell,1500,Found,1898,31.96667,-97.86667,"Iron, IIAB"
12338,Kodaikanal,15900,Found,1898,10.26667,77.4,"Iron, IIE"
15435,Mart,7140,Found,1898,31.5,-96.88333,"Iron, IVA"
22360,Quesa,10750,Fell,1898,39,-0.66667,"Iron, IAB-ung"
23590,Sierra Gorda,26000,Found,1898,-22.9,-69.35,"Iron, IIAB"
24227,Weaver Mountains,38800,Found,1898,34.25,-112.75,"Iron, IVB"
2276,Allegan,32000,Fell,1899,42.53333,-85.88333,H5
5064,Bjurböle,330000,Fell,1899,60.4,25.8,L/LL4
12024,Illinois Gulch,2500,Found,1899,46.68333,-112.55,"Iron, ungrouped"
12324,Kissij,5500,Found,1899,54.86667,50.88333,H5
15386,Magnesia,5000,Fell,1899,37.86667,27.51667,"Iron, IAB-sHL"
16881,Murphy,7700,Found,1899,35.1,-84.03333,"Iron, IIAB"
22550,Red Willow,2750,Found,1899,40.25,-100.5,Iron
23761,Surprise Springs,1500,Found,1899,34.16667,-115.91667,"Iron, IAB-sLL"
30412,Zomba,7500,Fell,1899,-15.18333,35.28333,L6
465,Alexandrovsky,9251,Fell,1900,50.95,31.81667,H4
5107,Boogaldi,2000,Found,1900,-31.15,149.11667,"Iron, IVA"
5303,Cedar (Texas),26000,Found,1900,29.82806,-96.90861,H4
10081,Felix,3200,Fell,1900,32.53333,-87.16667,CO3.3
12249,Kansas University,2800,Found,1900,0,0,L6
12401,La Porte,14540,Found,1900,41.6,-86.71667,"Iron, IIIAB"
16968,N'Goureyma,37500,Fell,1900,13.85,-4.38333,"Iron, ungrouped"
17990,Ofehértó,3750,Fell,1900,47.88333,22.03333,L6
22594,Rhine Villa,3325,Found,1900,-34.66667,139.28333,"Iron, IIIE"
2348,Ashfork,27000,Found,1901,35.25,-112.5,"Iron, IAB-MG"
11873,Hendersonville,6000,Found,1901,35.31667,-81.46667,L5
11989,Hvittis,14000,Fell,1901,61.18333,22.68333,EL6
18808,Phillips County (stone),57900,Fell,1901,40,-99.25,L6
23109,Saline,30800,Found,1901,39.4,-100.4,H5
23611,Sindhri,8400,Fell,1901,26.21667,69.55,H5
4975,Bath Furnace,86000,Fell,1902,38.25,-83.75,L6
5352,Chinautla,5720,Found,1902,14.5,-90.5,"Iron, IVA-an"
5477,Crumlin,4255,Fell,1902,54.61667,-6.21667,L5
10103,Finmarken,78300,Found,1902,70,24,"Pallasite, PMG"
12241,Kamsagar,1293,Fell,1902,14.18333,75.8,L6
15426,Marjalahti,45000,Fell,1902,61.5,30.5,"Pallasite, PMG"
16766,Mount Browne,11300,Fell,1902,-29.8,141.7,H6
24157,Veliko-Nikolaevsky Priisk,24267,Found,1902,53.83333,97.33333,"Iron, IIIAB"
24269,Willamette,15500000,Found,1902,45.36667,-122.58333,"Iron, IIIAB"
5047,Billings,24500,Found,1903,37.06667,-93.55,"Iron, IIIAB"
5497,Cumpas,28600,Found,1903,30,-109.66667,"Iron, IIIAB"
6615,Davis Mountains,689000,Found,1903,30.75,-104.25,"Iron, IIIAB"
7658,Dokachi,3840,Fell,1903,23.5,90.33333,H5
12065,Jackalsfontein,48000,Fell,1903,-32.5,21.9,L6
12248,Kansas City (1903),36000,Found,1903,39.1,-94.63333,H5
12334,Knowles,161000,Found,1903,36.9,-100.21667,"Iron, IIIAB"
12352,Kouga Mountains,1173000,Found,1903,-33.61667,24,"Iron, IIIAB"
12454,Lancaster County,13000,Found,1903,40.66667,-96.75,Iron
16772,Mount Dyrring,11300,Found,1903,-32.33333,151.2,Pallasite
18893,Providence,6804,Found,1903,38.56667,-85.23333,"Iron, IIIAB"
23090,St. Mark's,13780,Fell,1903,-32.01667,27.41667,EH5
23794,Tamarugal,320000,Found,1903,-20.8,-69.66667,"Iron, IIIAB"
23901,Teocaltiche,10000,Found,1903,21.43333,-102.56667,Iron
24013,Tlacotepec,71000,Found,1903,18.65,-97.55,"Iron, IVB"
24096,Uberaba,40000,Fell,1903,-19.81667,-48.78333,H5
24138,Uwet,54000,Found,1903,5.28333,8.25,"Iron, IIAB"
24145,Valdinizza,1004,Fell,1903,44.86667,9.15,L6
30357,Yarroweyah,9600,Found,1903,-35.98333,145.58333,"Iron, IIAB"
4921,Bagnone,48000,Found,1904,44.31667,9.98333,"Iron, IIIAB"
5318,Chambord,6600,Found,1904,48.45,-72.06667,"Iron, IIIAB"
6641,Delegate,27700,Found,1904,-37,149.03333,"Iron, IIIAB-an"
11450,Gumoschnik,5700,Fell,1904,42.9,24.7,H5
14658,Lipovsky,3500,Found,1904,49.08333,42.51667,"Pallasite, PMG"
18000,Okano,4742,Fell,1904,35.08333,135.2,"Iron, IIAB"
18894,Puente del Zacate,30790,Found,1904,27.86667,-101.5,"Iron, IIIAB"
18896,Puerta de Arauco,1533,Found,1904,-28.88333,-66.66667,Iron
23529,Shelburne,18600,Fell,1904,44.05,-80.16667,L5
5041,Bholghati,2500,Fell,1905,22.08333,86.9,Howardite
5436,Coon Butte,2750,Found,1905,35,-111,L6
7813,El Perdido,30250,Found,1905,-38.68333,-61.1,H5
10020,Ellerslie,10200,Found,1905,-28.9,146.76667,L5
10863,Garraf,8800,Found,1905,41.26667,1.91667,L6
12262,Karkh,22000,Fell,1905,27.8,67.16667,L6
12734,Las Salinas,3515,Found,1905,-23,-69.5,"Iron, IIIAB"
16711,Modoc (1905),35000,Fell,1905,38.5,-101.1,L6
23462,Scott City,2135,Found,1905,38.46667,-100.93333,H5
23623,Skookum,16000,Found,1905,63.91667,-139.33333,"Iron, IVB"
5068,Blackwell,2381,Fell,1906,36.83333,-97.33333,L5
7642,Diep River,1000,Fell,1906,-33.75,18.56667,L6
7737,Duchesne,22700,Found,1906,40.38333,-110.86667,"Iron, IVA"
10024,Elm Creek,7000,Found,1906,38.5,-96.2,H4
12373,Kulp,3719,Fell,1906,41.11667,45,H6
15413,Marburg,3000,Found,1906,50.81667,8.76667,Pallasite
16873,Muonionalusta,230000,Found,1906,67.8,23.1,"Iron, IVA"
18795,Perryville,17500,Found,1906,37.73333,-89.85,"Iron, IIC"
23486,Selma,140600,Found,1906,32.4,-87,H4
24187,Vishnupur,2437,Fell,1906,23.1,87.43333,LL4-6
422,Ainsworth,80650,Found,1907,42.6,-99.8,"Iron, IIAB"
4928,Bali,1000,Fell,1907,5.38333,16.38333,CV3
5094,Bodaibo,15900,Found,1907,57.85,114.2,"Iron, IVA"
5315,Chainpur,8200,Fell,1907,25.85,83.48333,LL3.4
5377,Cleburne,6800,Found,1907,32.31667,-97.41667,"Iron, IVA"
11441,Guffey,309000,Found,1907,38.76667,-105.51667,"Iron, ungrouped"
11985,Huizopa,140000,Found,1907,28.9,-108.56667,"Iron, IVA"
16763,Mount Ayliff,13600,Found,1907,-30.81667,29.35,"Iron, IAB-MG"
16993,Norfolk,23000,Found,1907,36.9,-76.3,"Iron, IIIAB"
23581,Shrewsbury,12000,Found,1907,39.76667,-76.66667,"Iron, IAB-sLL"
23604,Simondium,1600,Found,1907,-33.85,18.95,Mesosiderite-A4
2334,Arltunga,18100,Found,1908,-23.33333,134.66667,"Iron, IID-an"
4906,Avce,1230,Fell,1908,46,13.5,"Iron, IIAB"
12227,Kagarlyk,1900,Fell,1908,49.86667,30.83333,L6
12245,Kangean,1630,Fell,1908,-7,115.5,H5
16713,Mokoia,4500,Fell,1908,-39.63333,174.4,CV3
17935,Novy-Projekt,1001,Fell,1908,56,22,OC
18078,Palmersville,9979,Found,1908,36.4665,-88.60283,H5
22364,Quinn Canyon,1450000,Found,1908,38.08333,-115.53333,"Iron, IIIAB"
30356,Yarri,1500,Found,1908,-29.45,121.21667,"Iron, IIIAB"
419,Ahumada,52600,Found,1909,30.7,-105.5,"Pallasite, PMG"
5071,Blanket,5100,Fell,1909,31.83333,-98.83333,L6
10914,Gifu,14290,Fell,1909,35.53333,136.88333,L6
11451,Gun Creek,22700,Found,1909,34,-111,"Iron, ungrouped"
11849,Haskell,36000,Found,1909,33.21333,-99.73167,L5
11877,Hermitage Plains,32000,Found,1909,-31.73333,146.4,L6
16771,Mount Dooling,734000,Found,1909,-29.45,119.71667,"Iron, IC"
16878,Murnpeowie,1143000,Found,1909,-29.58333,139.9,"Iron, IC"
22397,Rateldraai,549000,Found,1909,-28.83333,21.13333,"Iron, IIIAB"
23902,Teplá,17000,Found,1909,49.98333,12.86667,"Iron, IIIAB"
4949,Baroti,4500,Fell,1910,31.61667,76.8,L6
5075,Blithfield,1830,Found,1910,45.5,-77,EL6
5193,Cadell,3290,Found,1910,-34.06667,139.75,L6
7717,Dorofeevka,12600,Found,1910,53.33333,70.06667,"Iron, IIF"
11848,Hashima,1110.6,Fell,1910,35.2945,136.70033,H4
11870,Hedjaz,6100,Fell,1910,27.33333,35.66667,L3.7-6
11988,Huntsman,14500,Found,1910,41.18333,-103,H4
12298,Khohar,9700,Fell,1910,25.1,81.53333,L3.6
16701,Mirzapur,8510,Fell,1910,25.68333,83.25,L5
18869,Pooposo,12000,Found,1910,-18.33333,-66.83333,"Iron, IAB-MG"
22596,Rica Aventura,5395,Found,1910,-21.98333,-69.61667,"Iron, IVA"
23093,St. Michel,17000,Fell,1910,61.65,27.2,L6
23456,Schaap-Kooi,2700,Found,1910,-32.08333,21.33333,H4
23896,Tendo,10100,Found,1910,38.35,140.37333,"Iron, IIIAB"
24174,Vigarano,15000,Fell,1910,44.85,11.4,CV3
5478,Cruz del Aire,23000,Found,1911,26.5,-100,"Iron, ungrouped"
5495,Cullison,10000,Found,1911,37.61667,-98.91667,H4
6649,Demina,16400,Fell,1911,51.46667,84.76667,L6
12283,Kermichel,3000,Found,1911,47.65,-2.76667,L6
16852,Mundrabilla,24000000,Found,1911,-30.78333,127.55,"Iron, IAB-ung"
16898,Nakhla,10000,Fell,1911,31.31667,30.35,Martian (nakhlite)
17975,Oberlin,2500,Found,1911,39.8,-100.51667,LL5
24170,Vicenice,4370,Found,1911,49.21667,15.8,"Iron, IID"
378,Adelie Land,1000,Found,1912,-67.18333,142.38333,L5
5049,Binda,5400,Found,1912,-34.31667,149.38333,Eucrite-cm
5058,Bishop Canyon,8600,Found,1912,38,-108.5,"Iron, IVA"
5404,Colomera,134000,Found,1912,37.43333,-3.65,"Iron, IIE"
10114,Floydada,12500,Found,1912,33.98333,-101.28333,"Iron, IIIAB"
11201,Gretna,82000,Found,1912,39.93333,-99.21667,L5
11894,Holbrook,220000,Fell,1912,34.9,-110.18333,L/LL6
16716,Molong,104000,Found,1912,-33.28333,148.88333,"Pallasite, PMG"
16983,N'Kandhla,17200,Fell,1912,-28.56667,30.7,"Iron, IID"
23583,Shupiyan,5000,Fell,1912,33.71667,74.83333,H6
5170,Burkett,8400,Found,1913,32.03333,-99.25,"Iron, IAB-MG"
5353,Chinga,209400,Found,1913,51.05833,94.4,"Iron, ungrouped"
5431,Cookeville,2300,Found,1913,36.16667,-85.51667,"Iron, IAB-ung"
5494,Culbertson,5900,Found,1913,40.23333,-100.83333,H4
16736,Moore County,1880,Fell,1913,35.41667,-79.38333,Eucrite-cm
16773,Mount Edith,326000,Found,1913,-22.5,116.16667,"Iron, IIIAB"
18061,Owens Valley,192800,Found,1913,37.46667,-118,"Iron, IIIAB"
23103,Sakauchi,4180,Fell,1913,35.66667,136.3,Iron
24153,Varpaisjärvi,2000,Found,1913,63.3,27.73333,L6
2318,Appley Bridge,15000,Fell,1914,53.58333,-2.71667,LL6
2341,Artracoona,20810,Found,1914,-29.06667,139.91667,L6
5281,Carraweena,31600,Found,1914,-29.23333,139.93333,L3.9
5466,Cratheús (1931),27500,Found,1914,-5.25,-40.5,"Iron, IVA"
12259,Karee Kloof,92100,Found,1914,-31.6,25.8,"Iron, IAB-sLL"
12325,Kisvarsány,1550,Fell,1914,48.16667,22.30833,L6
12345,Kopjes Vlei,13600,Found,1914,-29.3,21.15,"Iron, IIAB"
12384,Kuttippuram,45000,Fell,1914,10.83333,76.03333,L6
14760,Lushton,6700,Found,1914,40.74972,-97.74972,L6
16741,Morasko,290000,Found,1914,52.46667,16.9,"Iron, IAB-MG"
17970,Nyirábrany,1100,Fell,1914,47.55,22.025,LL5
18077,Palinshih,18000,Fell,1914,43.48333,118.61667,Iron
22791,Ryechki,13000,Fell,1914,51.13333,34.5,L5
23101,Saint-Sauveur,14000,Fell,1914,43.73333,1.38333,EH5
24276,Willow Creek,51000,Found,1914,43.46667,-106.76667,"Iron, IIIE"
30347,Yandama,5800,Found,1914,-29.75,141.03333,L6
30375,Ysleta,140700,Found,1914,31.65,-106.18333,"Iron, ungrouped"
455,Albin (pallasite),37600,Found,1915,41.5,-104.1,"Pallasite, PMG"
10920,Gladstone (iron),736600,Found,1915,-23.9,151.3,"Iron, IAB-MG"
12023,Ilinskaya Stanitza,5621,Found,1915,51.23333,57.38333,"Iron, IIIAB"
15470,Meester-Cornelis,24750,Fell,1915,-6.23333,106.88333,H5
16913,Naretha,5500,Found,1915,-31,124.83333,L4
22767,Rosebud,54900,Found,1915,30.81667,-97.05,H5
23676,South Byron,6000,Found,1915,43.03333,-78.03333,"Iron, ungrouped"
24137,Uvalde,8200,Found,1915,29.2,-99.76667,H5
24198,Waingaromia,9200,Found,1915,-38.25,178.08333,"Iron, IIIAB"
2300,Angelica,14800,Found,1916,44.25,-88.25,"Iron, IIIAB"
2306,Annaheim,13500,Found,1916,52.33333,-104.86667,"Iron, IAB-sLL"
5098,Boguslavka,256000,Fell,1916,44.55,131.63333,"Iron, IIAB"
5189,Cachari,23500,Found,1916,-36.4,-59.5,Eucrite-mmict
5200,Calivo,2400,Fell,1916,11.75,122.33333,Stone-uncl
14712,Lost Creek,4018,Found,1916,39.12417,-98.16778,H3.8
16780,Mount Magnet,16600,Found,1916,-28.16667,118.5,"Iron, IAB-sHH"
18001,Okechobee,1000,Found,1916,26.68333,-80.8,L4
18802,Petropavlovka,1773,Found,1916,48.2,43.73333,H4
23606,Sinai,1455,Fell,1916,30.9,32.48333,L6
23624,Slaghek's Iron,1900,Found,1916,0,0,"Iron, IIIAB"
23741,Sultanpur,1710.5,Fell,1916,25.93333,84.28333,L/LL6
24050,Treysa,63000,Fell,1916,50.91667,9.18333,"Iron, IIIAB-an"
5088,Bluff (b),16000,Found,1917,29.86306,-96.92667,L4
5395,Colby (Wisconsin),104000,Fell,1917,44.9,-90.28333,L6
5465,Cranganore,1460,Fell,1917,10.2,76.26667,L6
16903,Nan Yang Pao,52900,Fell,1917,35.66667,103.5,L6
16951,New Almelo,8000,Found,1917,39.66667,-100,L5
18784,Pei Xian,400000,Found,1917,34.7,117,Iron
18819,Pierceville (iron),100000,Found,1917,37.86667,-100.66667,"Iron, IIIAB"
18841,Plainview (1917),700000,Found,1917,34.11667,-101.78333,H5
23729,Strathmore,13400,Fell,1917,56.58333,-3.25,L6
24054,Troup,1020,Fell,1917,32.16667,-95.1,L6
24066,Tulia (a),86000,Found,1917,34.61667,-101.95,H3-4
24067,Tulia (b),4800,Found,1917,34.53333,-101.7,L6
24219,Waterville,37125,Found,1917,47.767778,-119.876389,"Iron, IAB-ung"
30373,Youanmi,118400,Found,1917,-29.5,118.75,"Iron, IIIAB"
4940,Barbacena,9026,Found,1918,-21.21667,-43.93333,"Iron, ungrouped"
10926,Glasatovo,152000,Fell,1918,57.35,37.61667,H4
12311,Kimble County,153800,Found,1918,30.41667,-99.4,H6
14677,Logan,1315,Found,1918,36.58333,-100.2,H5
16994,Norfork,1050,Fell,1918,36.21667,-92.26667,"Iron, IIIAB"
17992,Ogallala,3300,Found,1918,41.16667,-101.66667,"Iron, IAB-sLL"
22599,Richardton,90000,Fell,1918,46.88333,-102.31667,H5
23176,Saratov,200000,Fell,1918,52.55,46.55,L4
24332,Wood's Mountain,3867,Found,1918,35.68333,-82.18333,"Iron, IVA"
30361,Yenberrie,132000,Found,1918,-14.25,132.01667,"Iron, IAB-MG"
379,Adhi Kot,4239,Fell,1919,32.1,71.8,EH4
2310,Anthony,20000,Found,1919,37.08333,-98.05,H5
5169,Bur-Gheluai,120000,Fell,1919,5,48,H5
5496,Cumberland Falls,17000,Fell,1919,36.83333,-84.35,Aubrite
12437,Lake Brown,23400,Found,1919,-31,118.5,L6
18041,Otchinjau,30000,Found,1919,-16.5,14,"Iron, IVA"
22394,Raoyang,4910,Fell,1919,38.2,115.7,L6
22585,Rembang,10000,Fell,1919,-6.73333,111.36667,"Iron, IVA"
23592,Signal Mountain,63500,Found,1919,32.5,-115.5,"Iron, IVA"
23665,Somervell County,11800,Found,1919,32.18333,-97.8,"Pallasite, PMG"
30383,Zaffra,3000,Found,1919,35,-94.75,"Iron, IAB-MG"
417,Aguila Blanca,1440,Fell,1920,-30.86667,-64.55,L
4883,Atarra,1280,Fell,1920,25.25417,80.625,L4
5354,Chinguetti,4050,Found,1920,20.25,-12.68333,Mesosiderite-B1
11890,Hoba,60000000,Found,1920,-19.58333,17.91667,"Iron, IVB"
12381,Kushiike,4460,Fell,1920,37.05,138.38333,OC
15452,Mayodan,15400,Found,1920,36.38333,-79.86667,"Iron, IIAB"
15492,Merua,71400,Fell,1920,25.48333,81.98333,H5
16749,Morrill,1387,Found,1920,42.18333,-103.93333,"Iron, IAB-an"
23124,San Francisco Mountains,1700,Found,1920,35,-112,"Iron, IVA"
23603,Simmern,1222,Fell,1920,49.98333,7.53333,H5
24124,Unter-Mässing,80000,Found,1920,49.09028,11.33333,"Iron, IIC"
